id,artist,title,total,releasedate,unique_listener,year,recency,log_total,log_total_norm,unique_norm,recency_norm,songscore,genre,track_id,danceability,energy,valence,tempo,acousticness,loudness,speechiness,mode,duration_ms,unnamed: 24,explicit
480,The Chainsmokers,Paris,531337298,5/31/2018,638194,2018,0.9125,20.09090759,0.782755458,0.166743438,0.9125,62.39007606,"dance-pop, electronic, electropop",72jbDTw1piOOj770jWNeaG,0.653,0.658,0.219,99.99,0.0215,-6.428,0.0304,1,221506,,FALSE
481,Ed Sheeran,Castle on the Hill,529615023,3/3/2017,682444,2017,0.9,20.08766093,0.782440378,0.178304844,0.9,62.47116423,soft pop,6PCUP3dWmTjcTtXY02oFdT,0.586545455,0.574295455,0.424477273,119.947,0.361732205,-5.487,0.053540909,1,204280,,0
482,Bruno Mars,24K Magic,527459491,11/17/2016,1284315,2016,0.8875,20.08358263,0.782044589,0.335558523,0.8875,66.91898513,"pop, r&b, rock, soul",6b8Be6ljOzmkOmFslEb23P,0.6596,0.661,0.58968,119.947,0.15368,-5.487,0.03806,1,204280,,0
483,Richy Mitch & The Coal Miners,Evergreen,526892484,5/17/2017,1135125,2017,0.9,20.08250707,0.781940209,0.296578947,0.9,65.99437885,bedroom pop,6me7F0aaZjwDo6RJ5MrfBD,0.548,0.4135,0.2305,119.947,0.32715,-5.487,0.0481,1,204280,,0
484,The Ronettes,Sleigh Ride,526050092,10/7/2022,927950,2022,0.9625,20.080907,0.781784926,0.242449356,0.9625,65.61272698,christmas,5ASM6Qjiav2xPe7gRkQMsQ,0.662,0.475,0.9225,119.947,0.4015,-5.487,0.03975,1,204280,,0
485,XXXTENTACION,changes,525212436,3/16/2018,615678,2018,0.9125,20.07931338,0.781630269,0.160860576,0.9125,62.15733073,emo rap,7AFASza1mXqntmGtbxXprO,0.669,0.308,0.52,64.934,0.883,-10.068,0.029,1,121886,,FALSE
486,Calvin Harris,Promises,525181112,8/17/2018,27387,2018,0.9125,20.07925374,0.781624481,0.007155008,0.9125,57.54587428,edm,6auDCEMr5aHTNu4Kw9h5U6,0.649098039,0.785196078,0.493352941,119.947,0.128116863,-5.487,0.055996078,1,204280,,0
487,Jack Ü,Where Are Ü Now,524252721,2/24/2015,11944,2015,0.875,20.07748442,0.781452773,0.003120143,0.875,56.66624292,"trap, trap edm",66hayvUbTotekKU3H4ta1f,0.432,0.781,0.197,139.432,0.041,-4.038,0.0567,0,250285,,FALSE
488,Meek Mill,Going Bad,522394456,11/30/2018,5877,2018,0.9125,20.07393353,0.781108167,0.001534989,0.9125,57.35145803,rap,2IRZnDFmlqMuOrYOLnZZyc,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
489,Taylor Swift,Style,521906423,1/1/2014,1439530,2014,0.8625,20.07299887,0.781017461,0.376112279,0.8625,67.58424141,"indie folk, contemporary country, synth-pop, country, alternative pop",0ug5NqcwcFR2xrfTkc7k8e,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
490,GIVĒON,Heartbreak Anniversary,519289468,2/21/2020,225224,2020,0.9375,20.06797203,0.780529619,0.058844816,0.9375,59.5418254,r&b,3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,0.543,89.087,0.524,-8.964,0.0791,1,198370,,FALSE
491,Tate McRae,Sports car,529628492,1/24/2025,723722,2025,1,20.08768636,0.782442846,0.189089742,1,64.79483457,"alternative pop, contemporary r&b, dance-pop, pop, pop rock",5UJbgR4XF4y1DvbkxEqe8S,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
492,Axwell /\ Ingrosso,More Than You Know,517548978,7/28/2017,355442,2017,0.9,20.06461472,0.7802038,0.092867487,0.9,59.79621465,"dance-pop, electronic, electropop, pop",6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,0.571,123.077,0.0275,-4.973,0.034,0,203000,,FALSE
493,Taylor Swift,Karma,517252696,6/27/2025,1020130,2025,1,20.06404209,0.780148228,0.26653366,1,67.00342119,"pop, synth-pop, indie folk, electropop, pop rock",7KokYm8cMIXCsGVmUvKtqf,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
494,Demi Lovato,Sorry Not Sorry,517161784,9/29/2017,648033,2017,0.9,20.06386631,0.780131169,0.16931412,0.9,62.08598205,"dance-pop, electropop, pop, pop rock, teen pop",0yvPEnB032fojLfVluFjUv,0.583,0.61,0.336,119.947,0.00425,-5.487,0.0382,1,204280,,0
495,Travis Scott,BUTTERFLY EFFECT,516744663,8/3/2018,1211934,2018,0.9125,20.06305943,0.780052863,0.316647197,0.9125,66.75205907,rap,2cYqizR4lgvp4Qu6IQ3qGN,0.763,0.628,0.193,140.958,0.0531,-5.85,0.05,1,190557,,FALSE
496,Sia,Chandelier,516437237,7/4/2014,1333038,2014,0.8625,20.06246433,0.77999511,0.348288611,0.8625,66.69841382,"dance-pop, indie pop, pop, alternative pop, electropop",4VrWlk8IQxevMvERoX08iC,0.399,0.787,0.572,117.089,0.0197,-2.88,0.0499,1,216120,,FALSE
497,Jack Harlow,First Class,515500220,5/6/2022,697322,2022,0.9625,20.06064829,0.779818868,0.18219209,0.9625,63.70670608,"pop rap, rap",0wHFktze2PHC5jDt3B17DC,0.902,0.582,0.332,107.005,0.111,-5.902,0.109,0,173947,,TRUE
498,Ariana Grande,34+35,515489076,10/30/2020,372,2020,0.9375,20.06062667,0.77981677,9.67E-05,0.9375,57.74373864,pop,6Im9k8u9iIzKMrmV7BWtlF,0.83,0.585,0.485,109.978,0.237,-6.476,0.094,1,173710,,TRUE
499,JENNIE,like JENNIE,525493576,3/7/2025,611823,2025,1,20.07984853,0.781682203,0.159853362,1,63.87971103,k-pop,0fK7ie6XwGxQTIkpFoWkd1,0.672707317,0.731365854,0.54025,119.947,0.139676829,-5.487,0.101746341,1,204280,,0
500,Bad Bunny,LA NOCHE DE ANOCHE,512900063,11/27/2020,335149,2020,0.9375,20.05559158,0.779328126,0.08756544,0.9375,60.3433695,"reggaeton, trap latino, urbano latino, latin",2XIc1pqjXV3Cr2BQUGNBck,0.856,0.618,0.391,81.993,0.0303,-4.892,0.286,1,203200,,FALSE
501,XXXTENTACION,Fuck Love,511902114,8/25/2017,757449,2017,0.9,20.05364398,0.779139117,0.197901755,0.9,62.89400851,emo rap,7AQim7LbvFVZJE3O8TYgf2,0.797,0.533,0.329,131.036,0.0172,-9.74,0.0412,0,146520,,TRUE
502,J. Cole,MIDDLE CHILD,510789619,1/23/2019,836324,2019,0.925,20.05146836,0.778927978,0.218509799,0.925,64.00169288,rap,2JvzF1RMd7lE3KmFlsyZD8,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
503,Ravyn Lenae,Love Me Not,528534679,5/3/2024,935216,2024,0.9875,20.08561898,0.782242212,0.244347779,0.9875,66.19254394,"alternative r&b, indie soul",4WFgvKVfEhb3IUAFGrutTR,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
504,Drake,Money In The Grave (Drake ft. Rick Ross),508783617,6/15/2019,537876,2019,0.925,20.04753337,0.778546097,0.14053288,0.925,61.64329128,rap,5ry2OE6R2zPQFDO85XkgRb,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
505,Becky G,MAMIII,508562481,5/13/2022,258687,2022,0.9625,20.04709864,0.778503908,0.067587852,0.9625,60.20283094,"reggaeton, latin",7FlQk2gJ6TBrHHiidvdR2O,0.836,0.703,0.902,94.048,0.0845,-3.554,0.0657,0,226093,,FALSE
506,Arcángel,La Jumpa,508438262,12/1/2022,235748,2022,0.9625,20.04685436,0.778480201,0.061594471,0.9625,60.02184415,"reggaeton, trap latino, urbano latino",2mnXxnrX5vCGolNkaFvVeM,0.783,0.724,0.444,119.947,0.0978,-5.487,0.092,1,204280,,0
507,Teddy Swims,Bad Dreams,507845147,9/13/2024,292396,2024,0.9875,20.04568713,0.778366924,0.076395161,0.9875,60.96020106,"country, rock, rhythm & blues, soul, alternative rock",3nHuKdFJZm78CoeBnDcFKe,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
508,Ali Gatie,It's You,507361105,6/23/2023,386510,2023,0.975,20.04473355,0.778274381,0.100984771,0.975,61.44326219,"contemporary r&b, hip hop soul, pop soul, r&b",5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,0.397,95.971,0.374,-6.972,0.0287,0,212606,,FALSE
509,DJ Khaled,Wild Thoughts,506184874,6/22/2017,152198,2017,0.9,20.04241253,0.778049132,0.039764968,0.9,58.09540563,"contemporary r&b, gangsta rap, pop rap, trap rap",1OAh8uOEOvTDqkKFsKksCi,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
510,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow!,505030248,1/1/1959,239979,1959,0.175,20.04012888,0.77782751,0.062699924,0.175,44.27237323,"christmas, big band, adult standards, swing music, jazz, vocal jazz",4kKdvXD0ez7jp1296JmAts,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
511,Lil Nas X,Old Town Road,504284723,6/21/2019,613540,2019,0.925,20.0386516,0.777684143,0.160301971,0.925,62.19326627,"acoustic rock, folk rock, jazz fusion",0F7FA14euOIX8KcbEturGH,0.907,0.53,0.507,135.998,0.0578,-6.112,0.127,1,113000,,FALSE
512,Portugal. The Man,Feel It Still,503935939,6/16/2017,1078548,2017,0.9,20.03795971,0.777616998,0.281796807,0.9,65.3347541,indie rock,6QgjcU0zLnzq5OrUoSZ3OK,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
513,Loud Luxury,Body,502428465,9/9/2025,448566,2025,1,20.03496383,0.777326255,0.117198435,1,62.38226577,electronic,21RzyxY3EFaxVy6K4RqaU9,0.752,0.764,0.582,121.958,0.0476,-4.399,0.038,1,163216,,FALSE
514,Jung Kook,3D,502347111,11/3/2023,1976,2023,0.975,20.0348019,0.777310539,0.000515756,0.975,58.38099965,k-pop,6xGr4tVzpTX99p9Cf0hRRL,0.672707317,0.731365854,0.54025,119.947,0.139676829,-5.487,0.101746341,1,204280,,0
515,Jonas Blue,Fast Car,502209439,4/5/1988,338136,1988,0.5375,20.0345278,0.777283939,0.088345867,0.5375,52.26457296,tropical house,1SN1vSPsr4V4tIUTR3s8YW,0.672,0.578,0.548,113.945,0.469,-6.621,0.0569,1,212424,,FALSE
516,Liam Payne,Strip That Down,501969151,5/18/2017,308555,2017,0.9,20.03404923,0.777237494,0.0806171,0.9,59.2803877,pop,29JrmE89KgRyCxBIzq2Ocw,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
517,Drake,Laugh Now Cry Later,500537720,8/14/2020,12187,2020,0.9375,20.03119352,0.776960355,0.003183632,0.9375,57.69352673,rap,2SAqBLGA283SUiwJ3xOUVI,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
518,WALK THE MOON,Shut Up and Dance,500409057,12/2/2014,1286853,2014,0.8625,20.03093644,0.776935406,0.336221638,0.8625,66.18341945,"dance-rock, indie rock, pop rock, synth-pop",4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,0.619,128.038,0.00701,-3.804,0.0619,1,199080,,FALSE
519,RAYE,Escapism.,500203701,12/7/2022,875996,2022,0.9625,20.03052598,0.776895572,0.22887509,0.9625,64.96103127,"alternative r&b, contemporary r&b, dance-pop, pop, r&b",5mHdCZtVyb4DcJw8799hZp,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
520,Shawn Mendes,If I Can't Have You,499575335,6/19/2019,502496,2019,0.925,20.02926897,0.776773582,0.131288981,0.925,61.27734852,"folk pop, pop, pop rock, pop soul, teen pop",2bT1PH7Cw3J9p3t7nlXCdh,0.6685,0.712375,0.584125,119.947,0.09589125,-5.487,0.1194125,1,204280,,0
521,Surf Mesa,ily,499508013,2/9/2023,12509,2023,0.975,20.0291342,0.776760503,0.003267763,0.975,58.43605805,electronic,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,0.33,112.05,0.0686,-7.567,0.0892,0,176546,,FALSE
522,Ariana Grande,Stuck with U,499429056,5/8/2020,16232,2020,0.9375,20.02897612,0.776745162,0.004240489,0.9375,57.71447275,pop,4HBZA5flZLE435QTztThqH,0.597,0.45,0.537,178.765,0.223,-6.658,0.0418,1,228482,,FALSE
